,,Net Mean,Median,Max,Min,STD,Variance,Range,Skweness,Kurtosis
,S2,0.025181901,-0.121175571,14.959081,-17.64177505,3.819003252,14.58478584,32.60085605,0.114970422,3.763638931
,S3,0.016482612,-0.10403385,14.59728456,-19.22225821,4.103856515,16.8416383,33.81954277,0.088099909,4.226813015
,S4,0.04571501,0.052057728,18.45263444,-13.8018579,3.903822729,15.2398319,32.25449235,-0.004874236,4.060107798
,S5,0.002881986,0.059749966,12.69693091,-12.37200843,2.934527965,8.611454379,25.06893934,-0.058136757,4.17617031
,S6,-0.007697029,0.044750101,12.07769245,-14.89065563,3.170775462,10.05381703,26.96834808,-0.049622369,4.238910072
,S7,0.032153995,-0.01512683,14.54284132,-10.82560242,3.196245349,10.21598433,25.36844374,0.044377843,4.192608994
,S8,0.022052871,0.015092345,20.4626276,-15.78125284,4.715522243,22.23615003,36.24388044,0.004428264,3.564623941
,S9,-0.005753917,-0.074127453,12.69026783,-11.09179133,3.223933424,10.39374672,23.78205916,0.063624331,3.325158098
,S10,-0.004997639,0.075619923,8.328177873,-9.652478541,2.661284682,7.082436157,17.98065641,-0.090878172,3.350151502
,S11,-0.028496141,0.110769527,13.92804012,-12.30609519,4.041279612,16.3319409,26.23413531,-0.103382355,3.077729007
,S12,-0.01300188,-0.017168855,15.00716913,-11.92855274,3.744902131,14.02429197,26.93572188,0.003338118,3.613410156
,S13,-0.007945274,0.03259901,13.43463698,-12.84748993,4.088538531,16.71614732,26.28212691,-0.029749714,2.990033248
,S14,-0.012130658,-0.04370688,12.91507674,-11.36727647,3.940518552,15.52768646,24.28235321,0.024039645,3.14656799
,S15,-0.021747402,0.032958908,13.7489928,-12.53083417,3.862954336,14.9224162,26.27982697,-0.042485341,3.26904161
,S16,0.012718433,-0.029636207,12.12717381,-11.01725212,2.986282104,8.917880803,23.14442593,0.042549202,3.443931438
,S17,0.025761039,-0.057928503,11.74767721,-13.87030886,3.618993126,13.09711125,25.61798607,0.06937527,3.171949152
,S18,-0.027264288,-0.038394944,10.24986791,-17.1916799,3.80884131,14.50727212,27.44154781,0.008766962,3.228309965
,S19,0.006936592,0.019519546,13.2430204,-18.48478571,3.948544526,15.59100387,31.7278061,-0.009560197,4.05183101
,S20,0.022355366,0.09616389,14.3163715,-14.9308677,4.126532691,17.02827205,29.24723919,-0.053658988,3.081235173
,S21,-0.004701101,0.131058995,12.52527748,-11.92908237,3.616119928,13.07632333,24.45435985,-0.112629088,3.152877841
,S22,-0.003568914,0.101204646,11.74136008,-9.433301525,3.119275949,9.729882443,21.1746616,-0.100767193,3.145310437
,S23,0.025265365,0.053801663,13.01606813,-11.56317305,3.628938562,13.16919509,24.57924118,-0.023590615,3.247976843
,S24,0.041642007,0.179557981,10.47861183,-10.97061461,2.835706322,8.041230344,21.44922644,-0.145906478,3.422491813
,S25,0.003355564,-0.093645915,9.581975876,-8.909499024,2.692267547,7.248304546,18.4914749,0.108088974,3.253035846
,S26,-0.035425671,0.005641947,14.52216109,-17.94939345,4.226226557,17.86099091,32.47155454,-0.029151976,3.53275412
,S27,-0.020163291,-0.076395663,7.921113379,-7.819552944,2.715725622,7.375165654,15.74066632,0.062118616,2.89741572
,S28,0.016255822,0.018082318,6.439002813,-7.115307891,2.269515809,5.150702007,13.5543107,-0.002414386,2.915075445
,S29,-0.03347482,0.037768877,15.72029869,-12.4878931,4.140061016,17.14010522,28.20819179,-0.051625106,3.347578582
,S30,-0.03748777,-0.179397927,11.2827733,-11.50331126,3.309999808,10.95609873,22.78608456,0.128619485,3.309918554
,S31,-0.034596909,0.017041545,16.4980846,-14.51391266,4.331484107,18.76175457,31.01199726,-0.035764961,3.279819966
,S32,-0.019133818,-0.103785227,14.98927104,-12.84965682,4.250680284,18.06828288,27.83892786,0.059744372,3.089291808
,S33,-14.90817558,-13.62611415,18.32695181,-53.64166521,15.4568541,238.9143386,71.96861702,-0.248833577,2.04090137
,S34,-21.30904266,-19.89921453,28.16319666,-81.52410067,17.46897697,305.1651565,109.6872973,-0.242114028,4.567521032
,S35,-49.88697922,-59.06271639,4.812165588,-104.0313833,30.10854081,906.5242296,108.8435489,0.914265878,1.872703475
,S36,-84.87679629,-86.41634423,-3.103998171,-128.1037672,18.98218995,360.3235354,124.999769,0.243314592,4.132811834
,S37,7980.937576,8022.781212,10173.69027,5718.661196,1193.591691,1424661.124,4455.029071,-0.105170729,2.115513617
,S38,-336.8839804,-63.14791392,2285.332122,-3658.719395,1519.948391,2310243.112,5944.051517,-0.540286897,1.888923407
,S39,3597.058618,3849.477114,12665.26109,-6304.17715,4600.651849,21165997.43,18969.43824,-0.164597434,2.248249795
,S40,0.062741383,0.062921069,0.077920876,0.048921248,0.010988798,0.000120754,0.028999628,-0.04905501,1.397918747
Batch4,S1,-0.004962141,-0.03089143,11.83958874,-13.01084417,3.490020055,12.18023998,24.8504329,0.022288659,3.244085205
,S2,0.011125825,-0.01417906,12.29785883,-11.31261094,3.470864456,12.04690007,23.61046977,0.021871974,3.312862372
,S3,0.003622734,0.027183676,11.64818865,-12.51467938,3.584790307,12.85072154,24.16286803,-0.019717423,3.324166433
,S4,0.030243808,0.125666813,14.58638009,-11.95802318,3.480295162,12.11245442,26.54440327,-0.082254235,3.285593777
,S5,-0.005877239,0.06129206,8.049402294,-8.48682243,2.557049081,6.538500005,16.53622472,-0.078804861,3.11269321
,S6,-0.009333641,-0.002383815,8.179109184,-10.00534393,2.871614034,8.246167159,18.18445311,-0.007260543,3.173323004
,S7,0.032764359,-0.002840814,9.347925039,-8.527243757,2.719992833,7.398361014,17.8751688,0.039270515,3.112905733
,S8,0.017227644,0.096938443,19.43740513,-26.099476,4.776583332,22.81574832,45.53688114,-0.050063483,4.249721082
,S9,-0.006443744,-0.166573625,12.45847046,-11.00702109,3.119567758,9.731703,23.46549154,0.153992373,3.219569151
,S10,0.005488888,0.049407244,8.810990274,-8.105746123,2.668463316,7.120696467,16.9167364,-0.049374885,3.16245489
,S11,-0.019355884,0.13015345,15.07291864,-17.18696603,4.269939672,18.2323848,32.25988467,-0.10504317,3.886940024
,S12,-0.002050692,-0.117551248,12.89555637,-14.15294537,4.04779101,16.38461206,27.04850174,0.085602658,3.070231778
,S13,3.84E-05,-0.100444391,16.07982942,-18.12276217,4.725469189,22.33005906,34.20259159,0.063792277,3.709990398
,S14,-0.00264032,-0.256691931,17.78503832,-13.79279003,4.417840949,19.51731865,31.57782835,0.17251749,3.446303021
,S15,-0.005664784,0.012473918,14.93398211,-13.82253569,4.057574176,16.46390819,28.7565178,-0.013410995,3.448327684
,S16,0.016008661,0.100683537,13.16702819,-12.73946223,3.086191777,9.524579685,25.90649042,-0.08231006,3.897060941
,S17,0.015289595,0.008618711,14.91195809,-12.6404177,3.791299896,14.3739549,27.55237578,0.005278573,3.671823916
,S18,-0.039018099,0.121193335,16.30711613,-16.47930045,3.8687379,14.96713294,32.78641659,-0.124235426,3.623293263
,S19,-0.011440384,-0.157204531,12.8171193,-11.56531649,3.534578324,12.49324393,24.38243579,0.123718419,3.332763693
,S20,0.018099497,-0.16750418,16.60670733,-13.48152173,4.127315813,17.03473582,30.08822907,0.134908753,3.451400652
,S21,-0.005826249,-0.117809519,11.00050622,-12.93349264,3.799177685,14.43375108,23.93399887,0.08842698,3.096252246
,S22,-0.009657405,0.118408029,12.63927794,-11.34158907,3.288983358,10.81741153,23.98086701,-0.116813087,3.352663389
,S23,0.028072927,-0.209121842,12.25700889,-10.00129381,3.562862772,12.69399113,22.25830269,0.199722626,3.042255047
,S24,0.042425593,0.114084503,7.494432887,-9.41811808,2.659478182,7.072824201,16.91255097,-0.080834176,2.829501082
,S25,0.000443626,0.068078488,11.93071006,-12.5045772,3.177470068,10.09631603,24.43528726,-0.063857277,3.78473613
,S26,-0.036288676,0.019047896,17.57521168,-12.85110859,3.931823264,15.45923418,30.42632027,-0.04222207,3.704453529
,S27,-0.011077099,0.001595863,7.834116187,-9.380231658,2.747885358,7.550873938,17.21434784,-0.013835688,2.962783082
,S28,0.021700853,0.040794527,8.608192009,-7.28357655,2.394979626,5.735927408,15.89176856,-0.023917124,2.983440742
,S29,-0.024353432,-0.019095213,12.28117606,-17.14601589,4.18768887,17.53673807,29.42719195,-0.003766912,3.301403717
,S30,-0.024698446,-0.046835271,12.56308752,-9.790711363,3.09992608,9.609541701,22.35379888,0.021423245,3.153583603
,S31,-0.019497748,-0.061672371,13.14037453,-17.17851262,4.320625064,18.66780094,30.31888715,0.029283695,3.655226238
,S32,-0.004366449,0.039504574,13.79917001,-15.50521594,4.296075428,18.45626408,29.30438595,-0.030635651,3.613842432
,S33,-5.053457459,-8.813623038,43.10815602,-55.42291192,19.34303914,374.1531634,98.53106794,0.583181198,2.518458827
,S34,-42.11100617,-42.27417319,68.72562171,-149.5864749,34.96286346,1222.401821,218.3120966,0.014000599,4.913302938
,S35,-42.99883548,-45.32836677,-1.000323672,-79.84392799,19.5519137,382.2773295,78.84360432,0.357437843,1.868254507
,S36,-12.96308369,-13.57272883,68.70836914,-77.0726115,21.52881041,463.4896778,145.7809806,0.084952925,3.903006399
,S37,10343.44468,10358.70436,11159.11329,9648.765547,394.0809101,155299.7637,1510.347745,-0.116166602,2.048182983
,S38,-533.8638953,-320.8193128,1995.488907,-3205.470233,1144.266637,1309346.137,5200.95914,-0.558553161,1.96625642
,S39,-8701.843665,-9438.895129,8153.610913,-23405.47972,8787.540514,77220868.29,31559.09063,0.251623806,1.879787504
,S40,0.084777559,0.084920787,0.09092071,0.077920876,0.004590784,2.11E-05,0.012999833,-0.093596644,1.522075629
Batch5,S1,0.036062852,0.006760088,12.37765039,-11.51820013,3.521618149,12.40179439,23.89585052,0.024962471,3.141803022
,S2,0.037319828,0.034398722,12.40949459,-10.34815048,3.783120735,14.3120025,22.75764507,0.002316426,2.886576595
,S3,0.021727483,-0.057096367,14.66274363,-11.65713342,3.940044964,15.52395432,26.31987705,0.060017475,3.078066213
,S4,0.058162845,-0.073527906,11.54219759,-11.8497555,3.794666669,14.39949513,23.39195309,0.104112505,2.910151141
,S5,0.004546893,0.059466242,7.758309302,-11.56302851,2.768078282,7.662257376,19.32133781,-0.059520732,3.312620757
,S6,-0.004873033,0.059058933,9.212605985,-12.44792971,2.97382248,8.843620141,21.6605357,-0.064494736,3.422345194
,S7,0.035851324,0.085940728,9.759731368,-10.94643456,3.03227552,9.194694828,20.70616593,-0.049556252,3.159734339
,S8,0.028113266,0.093049292,15.68455701,-15.41081181,4.646461075,21.58960052,31.09536882,-0.041926119,3.165777584
,S9,-0.006927169,-0.007695186,9.399715148,-8.737334718,2.9913836,8.948375842,18.13704987,0.000770229,2.934366551
,S10,-0.013309534,-0.071685754,8.509575649,-8.200563912,2.517213323,6.336362913,16.71013956,0.069572435,3.073254614
,S11,-0.044331811,-0.06117126,11.29592097,-18.53834104,3.88519983,15.09477772,29.83426201,0.013002766,3.404533839
,S12,-0.029316839,-0.003940439,18.18565034,-11.95529721,3.895606297,15.17574842,30.14094755,-0.019542323,3.620461086
,S13,-0.029361392,-0.019742498,13.14585651,-13.2737733,4.154480834,17.259711,26.41962981,-0.006945918,3.069614112
,S14,-0.031738451,-0.081840901,20.80704189,-12.33251306,4.230535313,17.89742904,33.13955495,0.035529156,3.845205682
,S15,-0.048104538,-0.238340168,16.10517764,-13.92933606,4.040851706,16.32848251,30.03451369,0.141234307,3.484953019
,S16,0.000291185,-0.071076479,8.387515578,-7.984149308,2.756010782,7.59559543,16.37166489,0.077685832,2.745645777
,S17,0.053265539,0.134014527,14.40654519,-11.41314019,3.877955818,15.03854133,25.81968539,-0.062467696,3.061790146
,S18,-0.010735044,0.10702724,12.90350126,-14.14440995,3.808796411,14.5069301,27.04791121,-0.09275551,3.571724307
,S19,0.016723906,0.071671336,11.57903017,-13.08310181,4.013886733,16.1112867,24.66213198,-0.041067997,3.100281845
,S20,0.038905924,0.372016943,13.64768922,-16.17098226,4.106285958,16.86158437,29.81867148,-0.24336665,3.408821807
,S21,0.019171392,0.09550091,10.19343862,-13.01370778,3.453996981,11.93009514,23.2071464,-0.066296686,3.013979204
,S22,0.010495725,0.09495923,10.13545804,-13.10124961,3.141431413,9.868591324,23.23670765,-0.080660846,3.339438165
,S23,0.021765961,0.043320882,10.68444585,-13.36623967,3.762393346,14.15560369,24.05068552,-0.017187135,3.063744877
,S24,0.034571837,0.084891609,10.22454301,-9.082092408,2.965210188,8.792471457,19.30663542,-0.050910157,3.111832781
,S25,-0.001024678,-0.023480464,13.13539235,-13.51670201,3.62434872,13.13590365,26.65209436,0.018587438,3.355880005
,S26,-0.026734215,-0.044228396,12.42778067,-15.86077149,4.102654612,16.83177487,28.28855216,0.012792338,3.198018095
,S27,-0.015884965,-0.077677674,8.62768239,-12.61188217,3.037052242,9.223686323,21.23956457,0.061038834,3.312496078
,S28,0.006839391,0.143744469,7.848859659,-10.44134088,2.603723157,6.779374281,18.29020054,-0.157741515,3.062406559
,S29,-0.047074604,0.07661434,14.48368811,-20.69236531,4.472038434,19.99912776,35.17605342,-0.082974875,3.48785698
,S30,-0.037374174,-0.243429619,11.79448046,-11.04197655,3.362126328,11.30389344,22.83645701,0.183861722,3.51669598
,S31,-0.046311889,-0.086502132,14.66519408,-13.9118426,4.53124752,20.53220409,28.57703668,0.026608727,3.063003591
,S32,-0.030713015,-0.249848675,17.27958207,-15.31850973,4.522503682,20.45303955,32.59809179,0.145363504,3.475986518
,S33,15.20689464,10.13946694,55.95188229,-25.86046654,21.47081922,460.9960781,81.81234883,0.708043925,1.690061246
,S34,-58.75485563,-52.21165483,-18.05546794,-146.6177304,24.81543029,615.8055807,128.5622624,-0.791024059,5.435997972
,S35,-88.96587294,-93.43765287,-14.65654844,-123.5313473,21.49244734,461.9252925,108.8747988,0.624188562,3.650506219
,S36,34.44378401,33.81780861,130.7082546,-32.16644447,25.44971728,647.6881098,162.874699,0.073789669,3.069321049
,S37,12677.57986,12539.49991,14432.15128,11159.11329,779.6393091,607837.4523,3273.037988,0.531322406,2.542257164
,S38,-376.7273041,-297.8974802,2409.894392,-3372.469924,1312.931193,1723788.317,5782.364316,-0.180123279,2.29109987
,S39,-625.4791982,-490.3006735,6794.744848,-11703.50915,4287.654923,18383984.74,18498.25399,-0.094582139,2.46058163
,S40,0.06997393,0.068920992,0.077920876,0.06592103,0.002808954,7.89E-06,0.011999846,1.124551553,3.495903122
Batch6,S1,-0.001863883,0.044651895,11.87503988,-13.82014737,3.660874242,13.40200022,25.69518725,-0.038118582,3.281627427
,S2,0.011128059,0.038109669,14.82713064,-14.85761713,3.669628274,13.46617167,29.68474778,-0.022058046,3.571355462
,S3,0.006061205,0.020429207,14.65813748,-13.39127443,3.798431827,14.42808434,28.04941191,-0.011347842,3.649821122
,S4,0.01907311,-0.042376038,15.73422375,-12.54552649,3.88787629,15.11558204,28.27975024,0.047415974,3.384856369
,S5,-0.009392139,0.066922298,9.70643438,-7.979128865,2.752248535,7.574872,17.68556325,-0.083184098,3.14517526
,S6,-0.001316227,-0.062251034,9.508433052,-8.720167301,2.865858573,8.213145363,18.22860035,0.063786965,3.129983539
,S7,0.026320473,0.031197988,10.30664439,-9.795954771,3.151480315,9.931828178,20.10259916,-0.004643071,2.970151796
,S8,0.00311048,0.224275098,17.6031003,-16.62188882,4.81280173,23.1630605,34.22498912,-0.137860209,3.079939639
,S9,-0.011908868,-0.091118326,11.43235055,-9.979177909,3.298890661,10.88267959,21.41152846,0.072032813,3.140015101
,S10,0.005915255,-0.017597259,7.469923112,-8.988149693,2.5943435,6.730618196,16.45807281,0.027188975,2.832863504
,S11,-0.015268294,-0.098871442,14.11887056,-14.72624249,4.207001553,17.69886207,28.84511305,0.05961715,3.219554307
,S12,-0.013011981,-0.052418779,13.99191144,-10.3436507,3.972662108,15.78204422,24.33556214,0.029758482,3.178871776
,S13,0.004048132,-0.117378163,21.65434471,-14.65374319,4.48113079,20.08053316,36.3080879,0.081291732,3.832318841
,S14,-0.006172019,-0.095772238,23.07728379,-14.95360492,4.561852169,20.81049522,38.03088871,0.058923579,4.217128342
,S15,-0.010746158,-0.157128455,19.84435156,-18.55157989,4.349090006,18.91458388,38.39593145,0.100974431,3.999763581
,S16,0.022995266,0.043771136,10.26775423,-9.374848506,2.927323756,8.569224372,19.64260273,-0.021291669,2.913478037
,S17,0.013533915,0.030736584,12.79617419,-14.00832143,3.991122581,15.92905946,26.80449562,-0.0129307,3.208599963
,S18,-0.028780961,0.119624213,13.3996853,-12.93252294,3.918057126,15.35117164,26.33220823,-0.113631708,3.228334127
,S19,0.007960346,-0.109279487,12.65401102,-11.92615906,3.663385866,13.420396,24.58017008,0.096009405,3.35643126
,S20,0.022254723,0.000616075,13.16573884,-12.69176666,4.104717951,16.84870946,25.8575055,0.015814959,3.274647154
,S21,-0.009996071,0.23352216,10.63915549,-13.23661922,3.965573119,15.72577016,23.87577471,-0.18422424,2.984188975
,S22,-0.002632048,0.055681656,10.61949821,-12.01064048,3.539264912,12.52639612,22.63013869,-0.049428658,3.006293277
,S23,0.037139865,0.158288169,12.15464438,-12.85435859,3.689004864,13.60875689,25.00900297,-0.098521126,3.040224958
,S24,0.046732631,0.186870653,9.234702874,-9.13810189,2.738973593,7.501976342,18.37280476,-0.153493289,3.14760846
,S25,0.008784213,0.058121623,12.38348541,-13.93173522,3.675516466,13.50942129,26.31522063,-0.040269777,3.723545578
,S26,-0.036794965,-0.088783678,16.35338543,-14.35319696,4.336730699,18.80723316,30.70658239,0.03596399,3.205927039
,S27,-0.016157772,-0.133805798,10.79614071,-9.944485726,2.845107783,8.094638299,20.74062644,0.124052972,3.399543354
,S28,0.023785158,0.170697173,9.380498433,-9.044943897,2.586605012,6.690525488,18.42544233,-0.170391708,2.861281919
,S29,-0.02708871,0.109332167,16.62401639,-18.84533659,4.671620913,21.82404196,35.46935298,-0.08760613,3.987258628
,S30,-0.036596414,-0.019311604,11.83892246,-11.35502692,3.440839642,11.83937744,23.19394938,-0.015070283,3.242822668
,S31,-0.022605756,0.09299151,14.94516322,-22.72380599,4.925803962,24.26354467,37.66896921,-0.070403086,3.783075417
,S32,-0.008510562,0.141530151,17.57394563,-27.96140326,5.116162025,26.17511387,45.53534888,-0.087980431,4.530145732
,S33,58.30078203,55.5143831,137.9204808,-22.32922306,30.37077901,922.3842177,160.2497039,0.275238142,3.730457101
,S34,3.927455851,4.491365399,73.47561293,-53.93040165,23.91950207,572.1425794,127.4060146,-0.070725914,2.805055557
,S35,-93.01124849,-98.29701889,-7.219062182,-124.8438448,22.02323518,485.0228877,117.6247827,0.720026421,9.645003194
,S36,101.3964598,102.8020561,237.3018076,27.14594593,36.30357199,1317.949339,210.1558617,-0.116153559,2.430820071
,S37,8899.690764,8637.88631,14510.22559,6536.430366,2212.912212,4896980.459,7973.795225,0.354922964,4.189197666
,S38,-224.4207279,-2.319901312,2405.11315,-2994.376873,1132.135732,1281731.315,5399.490023,-0.588535863,2.044683484
,S39,-3043.350587,-3245.874025,7264.464271,-12764.0399,4814.35228,23177987.88,20028.50417,0.126199804,2.308998671
,S40,0.07181158,0.072920941,0.074920915,0.062921069,0.003164188,1.00E-05,0.011999846,-1.051796635,3.631423107
Batch7,S1,0.014339954,0.055732389,13.46682942,-15.35893516,3.882870448,15.07668292,28.82576458,-0.031980801,3.476487574
